Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
BTM Layout,12.9165757,77.6101163,Subway,12.91398050905831,77.60989936445148,Sandwich Place
BTM Layout,12.9165757,77.6101163,Daana Paani,12.916713751760737,77.60666434394153,Indian Restaurant
BTM Layout,12.9165757,77.6101163,Brewz Coffee,12.916329902220491,77.60413161529857,Coffee Shop
BTM Layout,12.9165757,77.6101163,Swadishta Aahar,12.913976250247863,77.61002270984167,Indian Restaurant
BTM Layout,12.9165757,77.6101163,Golmaal Paratha,12.913876572503353,77.60901553628965,Indian Restaurant
BTM Layout,12.9165757,77.6101163,Cuppa,12.913754233474105,77.60781136005453,Coffee Shop
BTM Layout,12.9165757,77.6101163,Mega Gym,12.91366863545726,77.61208240168027,Gym
BTM Layout,12.9165757,77.6101163,Gangothri Garden Restaurant,12.919573770136859,77.61259665439383,Indian Restaurant
BTM Layout,12.9165757,77.6101163,BTM Water Tank,12.916612059819256,77.60608836777044,Bus Line
BTM Layout,12.9165757,77.6101163,Lassi Shop,12.913702,77.60709,Coffee Shop
BTM Layout,12.9165757,77.6101163,Flavour Square,12.913913358544029,77.61336537172333,Indian Restaurant
BTM Layout,12.9165757,77.6101163,AXA Tea Stop,12.916411947450076,77.61527533089118,Tea Room
BTM Layout,12.9165757,77.6101163,Mast Kalandar,12.91098100453867,77.60998771522982,Vegetarian / Vegan Restaurant
BTM Layout,12.9165757,77.6101163,Snakart,12.912601154778974,77.60619467674191,Snack Place
BTM Layout,12.9165757,77.6101163,Momo Shop Adda,12.911893359691614,77.60645205594193,Dumpling Restaurant
BTM Layout,12.9165757,77.6101163,Magix's,12.916638822349144,77.60366001976124,Indian Restaurant
BTM Layout,12.9165757,77.6101163,Hot Burger,12.917472324353131,77.60364323376352,Food Court
BTM Layout,12.9165757,77.6101163,Top Foam,12.917654622014373,77.60365442442894,Restaurant
Electronic City,12.8452145,77.6601695,Golconda - Infosys Campus,12.847172335196069,77.66337797676378,Food Court
Electronic City,12.8452145,77.6601695,Crowne Plaza,12.85010524460449,77.66021400424233,Hotel
Electronic City,12.8452145,77.6601695,24@43 - Crowne Plaza Bengaluru Electronics City,12.850096181801618,77.66030198066674,Coffee Shop
Electronic City,12.8452145,77.6601695,The Terminus,12.850375396007424,77.6601080806507,Bar
Electronic City,12.8452145,77.6601695,Citrus Cafe,12.840716367298848,77.6598804045125,Café
Electronic City,12.8452145,77.6601695,Republic of Noodles,12.840654031051606,77.65960905441527,Asian Restaurant
Electronic City,12.8452145,77.6601695,Hot Attack,12.850678902961052,77.65763643359821,Food
Electronic City,12.8452145,77.6601695,Laddoos,12.848821615711403,77.6577272640607,Breakfast Spot
Electronic City,12.8452145,77.6601695,Beijing Bites,12.848757142587052,77.65774429170429,Asian Restaurant
Electronic City,12.8452145,77.6601695,Baskin-Robbins,12.849758693497442,77.66355888948081,Ice Cream Shop
Electronic City,12.8452145,77.6601695,Domino's Pizza,12.843,77.656,Pizza Place
Electronic City,12.8452145,77.6601695,Cafe Coffee Day,12.8400250541589,77.66452636195879,Café
Electronic City,12.8452145,77.6601695,KFC,12.839583282914875,77.65954935083435,Fast Food Restaurant
Electronic City,12.8452145,77.6601695,Cafe Coffee Day,12.850039199159092,77.6624236365504,Coffee Shop
Electronic City,12.8452145,77.6601695,Thanima,12.839129164678068,77.65731622624138,Indian Restaurant
Electronic City,12.8452145,77.6601695,New Punjabi Food Corner,12.839091891455169,77.65800448236476,Indian Restaurant
Electronic City,12.8452145,77.6601695,My Cousin's Place,12.846002098151649,77.6588556238578,Burger Joint
Electronic City,12.8452145,77.6601695,Delhi Base Food Court,12.84545790154949,77.65903458644907,Indian Restaurant
Electronic City,12.8452145,77.6601695,Lemon Tree,12.840633163109223,77.65984170263394,Hotel
Electronic City,12.8452145,77.6601695,Lords plaza,12.844929050215962,77.66557342640274,Hotel
Electronic City,12.8452145,77.6601695,Paradise Biryani,12.848379,77.657681,Hyderabadi Restaurant
Electronic City,12.8452145,77.6601695,Cafe Coffee Day,12.840606566764414,77.66382655060777,Coffee Shop
Electronic City,12.8452145,77.6601695,Burgundy Grill - Crowne Plaza Bengaluru Electronics City,12.850107659040553,77.66004124569848,French Restaurant
Electronic City,12.8452145,77.6601695,Aloro - Crowne Plaza Bengaluru Electronics City,12.85011402590554,77.66012513356095,Italian Restaurant
Electronic City,12.8452145,77.6601695,Chung Wah @ Oyster's Inn,12.83994630675981,77.66400355602975,Chinese Restaurant
Electronic City,12.8452145,77.6601695,Thalassery Restaurant,12.850560281397463,77.6582264562178,Kerala Restaurant
Electronic City,12.8452145,77.6601695,Sri Lakshmi Ganesh Tiffin Center,12.850785254586814,77.65810062227924,Breakfast Spot
Electronic City,12.8452145,77.6601695,Taste Of South,12.850943800404798,77.65749102470019,Asian Restaurant
Electronic City,12.8452145,77.6601695,Sodexo Canteen,12.848794007771078,77.66560567110099,Food Court
HSR Layout,12.9121181,77.6445548,Northam's Pizza Pita,12.908749,77.646835,Pizza Place
HSR Layout,12.9121181,77.6445548,Shree Sweets,12.914205804805183,77.6409858894298,Snack Place
HSR Layout,12.9121181,77.6445548,House of Commons,12.911993951538978,77.63893839495603,Pub
HSR Layout,12.9121181,77.6445548,Leon Grill,12.911856080432864,77.64377622016352,Kebab Restaurant
HSR Layout,12.9121181,77.6445548,Art Blend Cafe,12.908900796279104,77.64777283762216,Café
HSR Layout,12.9121181,77.6445548,Pappu Chai Walla,12.91311844081052,77.64461143949057,Café
HSR Layout,12.9121181,77.6445548,Cream Stone,12.912336259572271,77.63858101632954,Ice Cream Shop
HSR Layout,12.9121181,77.6445548,Here & Now,12.913617873412562,77.63824265968887,Burger Joint
HSR Layout,12.9121181,77.6445548,Domino's Pizza,12.912,77.645,Pizza Place
HSR Layout,12.9121181,77.6445548,The Punjabi Rasoi,12.911959008177734,77.63842481946776,Punjabi Restaurant
HSR Layout,12.9121181,77.6445548,Mumbai Tiffin,12.913404876416857,77.6445623279477,Indian Restaurant
HSR Layout,12.9121181,77.6445548,Calvins,12.912182357202179,77.6376609572448,Café
HSR Layout,12.9121181,77.6445548,Once Upon A Flame,12.91192776488194,77.63805414341695,Steakhouse
HSR Layout,12.9121181,77.6445548,M K Retail,12.911946541450927,77.65124087365119,Department Store
HSR Layout,12.9121181,77.6445548,Purnabramha Maharashtrian Restaurant,12.912537057400575,77.64457140138857,Maharashtrian Restaurant
HSR Layout,12.9121181,77.6445548,Snap Fitness,12.911908265488748,77.64417258274864,Gym
HSR Layout,12.9121181,77.6445548,Mustard Food Court,12.910819061901945,77.64437614737409,Indian Restaurant
HSR Layout,12.9121181,77.6445548,The Moghul's,12.91228533379858,77.64207017111667,Indian Restaurant
HSR Layout,12.9121181,77.6445548,Cafe Coffee Day,12.912312,77.641245,Café
HSR Layout,12.9121181,77.6445548,HSR Club,12.909721121545761,77.643044269923,General Entertainment
HSR Layout,12.9121181,77.6445548,Nandhini Cool Joint,12.91171280966049,77.64451250539756,Snack Place
HSR Layout,12.9121181,77.6445548,Baskin-Robbins,12.911906479727753,77.63827861415575,Ice Cream Shop
HSR Layout,12.9121181,77.6445548,49ParanthaGali,12.912309452984541,77.63856948157061,North Indian Restaurant
HSR Layout,12.9121181,77.6445548,Drops Total Spirits,12.914411131760744,77.63827698264879,Liquor Store
HSR Layout,12.9121181,77.6445548,Café Coffee Day,12.909285707816219,77.63967275619507,Coffee Shop
HSR Layout,12.9121181,77.6445548,Gold Bean,12.912273478307078,77.64085435241307,Café
HSR Layout,12.9121181,77.6445548,Dragon's Kitchen,12.908937509683257,77.6445923330344,Chinese Restaurant
HSR Layout,12.9121181,77.6445548,Parika,12.912007744765054,77.63934474352479,Seafood Restaurant
HSR Layout,12.9121181,77.6445548,Cult - The Workout Station HSR layout,12.913380972715654,77.64470443929,Gym / Fitness Center
HSR Layout,12.9121181,77.6445548,Jarokha,12.912202292767502,77.6379863475401,Indian Restaurant
HSR Layout,12.9121181,77.6445548,Sri Muthahalli veg,12.914670708384698,77.64461343338355,Indian Restaurant
HSR Layout,12.9121181,77.6445548,Polar Bear,12.90909134698039,77.64319524991593,Ice Cream Shop
HSR Layout,12.9121181,77.6445548,MK Ahmed Super Market,12.911994404250095,77.64869507243618,Department Store
HSR Layout,12.9121181,77.6445548,The Deck,12.911831694909655,77.63884933401974,Lounge
HSR Layout,12.9121181,77.6445548,Kumarakom,12.914371763238996,77.63820416271186,Indian Restaurant
HSR Layout,12.9121181,77.6445548,Silbatti,12.915973,77.64477,Indian Restaurant
HSR Layout,12.9121181,77.6445548,Gold Bean,12.915964274812588,77.6441181925889,Café
HSR Layout,12.9121181,77.6445548,Priya Bakery,12.90848286905921,77.64311391819116,Bakery
HSR Layout,12.9121181,77.6445548,Subway,12.911947644973107,77.63810077808505,Sandwich Place
HSR Layout,12.9121181,77.6445548,Pizza Hut,12.912318394247272,77.63784153282775,Pizza Place
HSR Layout,12.9121181,77.6445548,Hangover,12.911868,77.650381,Bar
HSR Layout,12.9121181,77.6445548,sri gurudev darshini veg restaurant,12.90923,77.639163,South Indian Restaurant
HSR Layout,12.9121181,77.6445548,My Chicken And More,12.90806130938723,77.6491805893033,Fishing Store
HSR Layout,12.9121181,77.6445548,Gubacheez,12.91822426883417,77.64530956352375,Burger Joint
HSR Layout,12.9121181,77.6445548,Go Native,12.913414,77.638337,Vegetarian / Vegan Restaurant
HSR Layout,12.9121181,77.6445548,HSR-BIAS Bus Stop,12.91276499042549,77.63820030356919,Bus Station
HSR Layout,12.9121181,77.6445548,Krispy Kreme,12.913560460777276,77.63825934724365,Donut Shop
HSR Layout,12.9121181,77.6445548,Gonguras,12.91184591750401,77.63806108460021,Indian Restaurant
Koramangala,12.9351929,77.62448069999999,Kota Kachori,12.936175734396235,77.6254861410792,Fast Food Restaurant
Koramangala,12.9351929,77.62448069999999,Ooty Chocolates,12.934957208807058,77.62470384746618,Candy Store
Koramangala,12.9351929,77.62448069999999,The Hole in the Wall Cafe,12.934609045102926,77.62552918399028,Breakfast Spot
Koramangala,12.9351929,77.62448069999999,Chianti,12.933537109665405,77.6218620764095,Italian Restaurant
Koramangala,12.9351929,77.62448069999999,Cake Walk,12.933662058484686,77.62684576441147,Bakery
Koramangala,12.9351929,77.62448069999999,a 1oōo yoga,12.933552473024575,77.62176581506846,Yoga Studio
Koramangala,12.9351929,77.62448069999999,Kargeens,12.935270522729706,77.62417468483564,Café
Koramangala,12.9351929,77.62448069999999,China Pearl,12.936079658346152,77.6213771941108,Chinese Restaurant
Koramangala,12.9351929,77.62448069999999,Nagarjuna,12.933693481714693,77.62115620899334,Andhra Restaurant
Koramangala,12.9351929,77.62448069999999,Ibaco,12.933792011419657,77.62663143399512,Ice Cream Shop
Koramangala,12.9351929,77.62448069999999,Sapphire Toys,12.937305202578477,77.62709219060181,Toy / Game Store
Koramangala,12.9351929,77.62448069999999,Sree Krishna Kafe,12.937064442898347,77.61972922183011,Breakfast Spot
Koramangala,12.9351929,77.62448069999999,Gold's Gym,12.933582851700306,77.6215586723311,Gym
Koramangala,12.9351929,77.62448069999999,Onestà,12.93361066169291,77.62698962902192,Pizza Place
Koramangala,12.9351929,77.62448069999999,Cafe D'hide,12.93357543894524,77.62244184849017,Café
Koramangala,12.9351929,77.62448069999999,Third Wave Coffee Roasters,12.93472830541671,77.62946060985223,Coffee Shop
Koramangala,12.9351929,77.62448069999999,Marks & Spencer,12.938554274857314,77.62897365578651,Clothing Store
Koramangala,12.9351929,77.62448069999999,coast II coast,12.936923694160532,77.62476145559141,Seafood Restaurant
Koramangala,12.9351929,77.62448069999999,TimTai,12.933726701576264,77.62257092482736,Thai Restaurant
Koramangala,12.9351929,77.62448069999999,Om Made Cafe,12.933790479359715,77.62146627154289,Café
Koramangala,12.9351929,77.62448069999999,Bon South,12.933607097271379,77.62231245268157,Indian Restaurant
Koramangala,12.9351929,77.62448069999999,Chai Point,12.938738031326512,77.62593279542986,Café
Koramangala,12.9351929,77.62448069999999,Via Milano,12.936248961165813,77.62759763832022,Italian Restaurant
Koramangala,12.9351929,77.62448069999999,Gilly’s Redefined,12.933387554638834,77.62352536231694,Pub
Koramangala,12.9351929,77.62448069999999,The Flying Squirrel - Micro Roastery & Cafe,12.93361977348849,77.6214462332161,Coffee Shop
Koramangala,12.9351929,77.62448069999999,IRepair India,12.934414212287377,77.61764645576477,Mobile Phone Shop
Koramangala,12.9351929,77.62448069999999,paradigm shift vegan cafe,12.936814522973053,77.62755514947541,Café
Koramangala,12.9351929,77.62448069999999,Anand Sweets,12.937231176489325,77.61955102132941,Indian Sweet Shop
Koramangala,12.9351929,77.62448069999999,Cupcake Noggins,12.934814638746314,77.62807345024756,Cupcake Shop
Koramangala,12.9351929,77.62448069999999,Over The Top,12.934432960693455,77.6234803949894,Lounge
Koramangala,12.9351929,77.62448069999999,Polar Bear,12.936700647875838,77.62050871540843,Dessert Shop
Koramangala,12.9351929,77.62448069999999,Lassi Shop,12.934096040686056,77.6292567381134,Juice Bar
Koramangala,12.9351929,77.62448069999999,My Bar- quarter deck,12.933637032774023,77.62048164854184,Bar
Koramangala,12.9351929,77.62448069999999,Nasi and Mee,12.935061992464211,77.62908336167129,Asian Restaurant
Koramangala,12.9351929,77.62448069999999,Baskins Robbins,12.938254135293356,77.62623212633954,Ice Cream Shop
Koramangala,12.9351929,77.62448069999999,Madurai Idli Shop,12.937327032870545,77.62439593638473,South Indian Restaurant
Koramangala,12.9351929,77.62448069999999,Vasudev Adiga's,12.934103931825202,77.62996518095774,Indian Restaurant
Koramangala,12.9351929,77.62448069999999,Cafe Coffee Day,12.93438002601041,77.62565032691057,Coffee Shop
Koramangala,12.9351929,77.62448069999999,Bhojohori Manna,12.937478970568803,77.62420886854935,Bengali Restaurant
Koramangala,12.9351929,77.62448069999999,Thalassery Restaurant,12.93706099792532,77.61977369414831,Kerala Restaurant
Koramangala,12.9351929,77.62448069999999,Bak Bak Bar,12.937858626004623,77.62797743918208,Lounge
Koramangala,12.9351929,77.62448069999999,Fitness First,12.937854088028592,77.6279355506993,Gym / Fitness Center
Koramangala,12.9351929,77.62448069999999,Shyam Thali,12.936908240143742,77.62008671785173,Indian Restaurant
Koramangala,12.9351929,77.62448069999999,The Smoke Co.,12.93769877742871,77.62430125872447,Gastropub
Koramangala,12.9351929,77.62448069999999,Domino's Pizza,12.940170446926473,77.62513326539266,Pizza Place
Koramangala,12.9351929,77.62448069999999,Smoked Out,12.934276026828355,77.6257525903187,BBQ Joint
Koramangala,12.9351929,77.62448069999999,Imperial Restaurant,12.936480876920148,77.62513701644708,Indian Restaurant
Koramangala,12.9351929,77.62448069999999,BonSouth,12.933680836553842,77.62234578225225,Indian Restaurant
Koramangala,12.9351929,77.62448069999999,Carrots,12.93889255041211,77.62581112339912,Vegetarian / Vegan Restaurant
Koramangala,12.9351929,77.62448069999999,Pizza Hut,12.939886421356348,77.62537558723905,Pizza Place
Koramangala,12.9351929,77.62448069999999,Shree Thali Vegetarian Mess,12.936396035829121,77.61988925832028,Indian Restaurant
Koramangala,12.9351929,77.62448069999999,Cafe 132,12.933548952528009,77.62214442481894,Café
Koramangala,12.9351929,77.62448069999999,cafe medley,12.933869823025992,77.6193650229155,Café
Koramangala,12.9351929,77.62448069999999,Barleyz - The Brew House,12.937644409043696,77.62702167074663,Beer Garden
Koramangala,12.9351929,77.62448069999999,Fill N Chill,12.935752834813854,77.62854841018967,Pub
Koramangala,12.9351929,77.62448069999999,Anand Purani Dilli,12.937227179453801,77.61955449156574,Indian Restaurant
Koramangala,12.9351929,77.62448069999999,chai point,12.938753473765624,77.62589927032616,Tea Room
Koramangala,12.9351929,77.62448069999999,Rendezvous,12.935069340065933,77.62911065136733,Italian Restaurant
Koramangala,12.9351929,77.62448069999999,Delicacy,12.935233519504164,77.63004939635861,Chinese Restaurant
Koramangala,12.9351929,77.62448069999999,Prost,12.93314719695822,77.63076614292017,Beer Garden
Koramangala,12.9351929,77.62448069999999,Madhuloka Liquor Boutique,12.937065961495154,77.61971254277661,Liquor Store
Koramangala,12.9351929,77.62448069999999,Naati Mane,12.934628529141165,77.61995262418685,Indian Restaurant
Koramangala,12.9351929,77.62448069999999,Vicky’s la terrazza,12.937015637615596,77.62005874526598,Italian Restaurant
Koramangala,12.9351929,77.62448069999999,Prost,12.93322279187096,77.63080223482912,Brewery
Koramangala,12.9351929,77.62448069999999,Cafe Coffee Day Lounge,12.93264235091151,77.62306067263394,Coffee Shop
Koramangala,12.9351929,77.62448069999999,Eat Street,12.9394308416994,77.62593665479568,Food Court
Koramangala,12.9351929,77.62448069999999,Tandoor Hut,12.93372589511646,77.6193918062634,Indian Restaurant
Koramangala,12.9351929,77.62448069999999,Habañero Koramangala,12.933882146374716,77.61947691390635,Mexican Restaurant
Koramangala,12.9351929,77.62448069999999,Cup O Joe,12.93388312459835,77.6189474650823,Café
Koramangala,12.9351929,77.62448069999999,Enigma - The Pub,12.934193313970827,77.62364843581581,Pub
Koramangala,12.9351929,77.62448069999999,1522- The Pub,12.934228738754092,77.63000865157993,Bar
Koramangala,12.9351929,77.62448069999999,Brooks And Bonds,12.934148240772732,77.62339561196282,Brewery
Koramangala,12.9351929,77.62448069999999,99 Varieties,12.938904188748866,77.61916921341388,Indian Restaurant
Koramangala,12.9351929,77.62448069999999,Sukh Sagar,12.933470601399277,77.62309936635852,Vegetarian / Vegan Restaurant
Koramangala,12.9351929,77.62448069999999,Food Street,12.939091777734193,77.61935942836304,Indian Restaurant
Koramangala,12.9351929,77.62448069999999,Barista Lavazza,12.933712733704025,77.62006735703564,Café
Koramangala,12.9351929,77.62448069999999,Daily Bread,12.931347671201502,77.62305397027329,American Restaurant
Koramangala,12.9351929,77.62448069999999,Hokey Pokey Icecream,12.933618773987817,77.62082581318481,Ice Cream Shop
Koramangala,12.9351929,77.62448069999999,Anjappar,12.932162461291599,77.62288892012221,Indian Restaurant
Koramangala,12.9351929,77.62448069999999,Mast Kalandar,12.934404161681128,77.62972230038426,Vegetarian / Vegan Restaurant
Koramangala,12.9351929,77.62448069999999,Bar code,12.932128275265343,77.62295890592536,Pub
Koramangala,12.9351929,77.62448069999999,Mr Beans The Coffee Lounge,12.929124087031168,77.62170726370013,Café
Koramangala,12.9351929,77.62448069999999,Shaap (Authentic Kerala Shaap Cuisine),12.933690211408482,77.6182964583504,Kerala Restaurant
Koramangala,12.9351929,77.62448069999999,Pizza Stop,12.931448753013768,77.62850520012036,Pizza Place
Koramangala,12.9351929,77.62448069999999,smart,12.935515877141277,77.63079411284346,Department Store
Madiwala,12.9226373,77.6174442,Sandhya Digital 4K,12.920966354083413,77.61818754995869,Indie Movie Theater
Madiwala,12.9226373,77.6174442,Fabindia,12.92493814274987,77.61913871753138,Furniture / Home Store
Madiwala,12.9226373,77.6174442,Chechi's Mess,12.926052682893918,77.61793948768472,Indian Restaurant
Madiwala,12.9226373,77.6174442,Savoury,12.926060143244218,77.61700713693132,Halal Restaurant
Madiwala,12.9226373,77.6174442,Sanjeevanam,12.925457924671166,77.619413942688,Indian Restaurant
Madiwala,12.9226373,77.6174442,Baskin-Robbins,12.925383732601617,77.61830205295567,Ice Cream Shop
Madiwala,12.9226373,77.6174442,Cafe Coffee Day,12.916658716756702,77.620248958712,Café
Madiwala,12.9226373,77.6174442,Seashell,12.926776261597501,77.6162114237389,Indian Restaurant
Madiwala,12.9226373,77.6174442,Domino's Pizza,12.919762611708501,77.6116163013481,Pizza Place
Madiwala,12.9226373,77.6174442,Cafe Coffee Day,12.916699101429206,77.62031609279266,Coffee Shop
Madiwala,12.9226373,77.6174442,KFC,12.921841406105857,77.6198069916814,Fast Food Restaurant
Madiwala,12.9226373,77.6174442,Malabar Mess,12.924764860637838,77.61465495997487,Indian Restaurant
Madiwala,12.9226373,77.6174442,Serengeti,12.92166422677929,77.62036469501815,Indian Restaurant
Madiwala,12.9226373,77.6174442,Domino's Pizza,12.9198065,77.61234,Pizza Place
Madiwala,12.9226373,77.6174442,Kairali Restuarant,12.926540389496617,77.61579315537918,Diner
Madiwala,12.9226373,77.6174442,Muthashi Family Restaurant,12.92075399321644,77.61326428119887,Indian Restaurant
Madiwala,12.9226373,77.6174442,Vasudev Adiga's,12.921515990941915,77.62011469043053,Indian Restaurant
Madiwala,12.9226373,77.6174442,Savoury,12.926799925400703,77.6163159506115,Fast Food Restaurant
Madiwala,12.9226373,77.6174442,Oottupura,12.926713406642742,77.61582231015042,Kerala Restaurant
Madiwala,12.9226373,77.6174442,Ambur Star Biryani,12.916593775732338,77.62032238658927,Indian Restaurant
Madiwala,12.9226373,77.6174442,Suite hotel Davanam Sarovar Portico,12.92182112362308,77.62019848227749,Hotel
Madiwala,12.9226373,77.6174442,Total Superstore,12.921850729387307,77.62029930927625,Department Store
Madiwala,12.9226373,77.6174442,Tangerine,12.921730018989724,77.62055397033691,Restaurant
Madiwala,12.9226373,77.6174442,King Regency,12.926778709766932,77.61572291044395,Hotel
Madiwala,12.9226373,77.6174442,Invitation Bar and Restaurant,12.927104933097796,77.61651992797852,Bar
Madiwala,12.9226373,77.6174442,Madiwala Park,12.927113999474768,77.62052308928935,Park
Madiwala,12.9226373,77.6174442,Gangothri Garden Restaurant,12.919573770136859,77.61259665439383,Indian Restaurant
Madiwala,12.9226373,77.6174442,AXA Tea Stop,12.916411947450076,77.61527533089118,Tea Room
Madiwala,12.9226373,77.6174442,Foodworld,12.927805835205342,77.62133988256143,Department Store
Banashankari,12.9254533,77.546757,Anna Kuteera,12.926093730901176,77.55036657260705,Indian Restaurant
Banashankari,12.9254533,77.546757,cafe coffee day,12.92489627789363,77.54587344768795,Café
Banashankari,12.9254533,77.546757,Domino's Pizza,12.931,77.543,Pizza Place
Banashankari,12.9254533,77.546757,Domino's Pizza,12.925,77.542,Pizza Place
Banashankari,12.9254533,77.546757,Pizza Hut,12.924959064094104,77.5507554121229,Pizza Place
Banashankari,12.9254533,77.546757,Taaza tindi,12.926046970127848,77.54857542055,Breakfast Spot
Banashankari,12.9254533,77.546757,Croma,12.924129203384094,77.55299827510812,Electronics Store
Banashankari,12.9254533,77.546757,Cafe coffee day,12.92601985435143,77.55030576213845,Café
Banashankari,12.9254533,77.546757,KFC,12.926221229774148,77.55058224695622,Fast Food Restaurant
Banashankari,12.9254533,77.546757,Big Bazaar,12.926529481743703,77.55080212278027,Miscellaneous Shop
Banashankari,12.9254533,77.546757,Reliance Trends,12.926890897848056,77.55106844906148,Clothing Store
Banashankari,12.9254533,77.546757,Spice Elephant,12.926069,77.55056,North Indian Restaurant
Banashankari,12.9254533,77.546757,INMARK,12.927182163921266,77.55127557242061,Clothing Store
Banashankari,12.9254533,77.546757,Ibaco,12.93039487159203,77.54697628574199,Ice Cream Shop
Banashankari,12.9254533,77.546757,Adyar Ananda Bhavan,12.929355886378815,77.55216165222299,Fast Food Restaurant
Banashankari,12.9254533,77.546757,Homemart,12.930618814331032,77.54715962451712,Department Store
Banashankari,12.9254533,77.546757,Hotel Prashanth,12.923641020190196,77.55327961134444,Restaurant
Basavanagudi,12.9405997,77.5737633,UD - Upahara Darshini,12.939425484210648,77.57138548760742,Indian Restaurant
Basavanagudi,12.9405997,77.5737633,South Thindies,12.938533002449914,77.57543728531792,Indian Restaurant
Basavanagudi,12.9405997,77.5737633,Rogue Elephant,12.941541392293871,77.57723352370775,Restaurant
Basavanagudi,12.9405997,77.5737633,By 2 Coffee,12.942161177597033,77.57058753917934,Indian Restaurant
Basavanagudi,12.9405997,77.5737633,South Kitchen,12.937889968186969,77.56871372271516,Breakfast Spot
Basavanagudi,12.9405997,77.5737633,Sri Guru Kottureshwara Davangere Benne Dose Hotel,12.938810170494127,77.5708674119335,Fast Food Restaurant
Basavanagudi,12.9405997,77.5737633,Vidyarthi Bhavan,12.945081590068911,77.57141473329507,Indian Restaurant
Basavanagudi,12.9405997,77.5737633,Harshi super sandwich,12.938899871400027,77.57061404688208,Sandwich Place
Basavanagudi,12.9405997,77.5737633,Puliyogere Point,12.940677264715706,77.57040942849967,Indian Restaurant
Basavanagudi,12.9405997,77.5737633,Mahalakshmi Tiffin Room,12.946963396829972,77.57152984973779,Indian Restaurant
Basavanagudi,12.9405997,77.5737633,Dwaraka Hotel,12.93782284520445,77.56774160202704,Indian Restaurant
Basavanagudi,12.9405997,77.5737633,Gandhi Bazaar,12.945310993584059,77.57133115880193,Farmers Market
Basavanagudi,12.9405997,77.5737633,Gokul,12.944348110053669,77.57107929652862,Asian Restaurant
Basavanagudi,12.9405997,77.5737633,Chai Point,12.938621010399673,77.57854709907132,Tea Room
Basavanagudi,12.9405997,77.5737633,Srinivasa Cool Corner,12.938406171592048,77.57014153341257,Fast Food Restaurant
Basavanagudi,12.9405997,77.5737633,Adyar Anand Bhavan,12.936672527626115,77.57800418548804,Indian Restaurant
Basavanagudi,12.9405997,77.5737633,Roti Ghar,12.944929395877233,77.57186671405238,Indian Restaurant
Basavanagudi,12.9405997,77.5737633,Soho Bar & Grill,12.944685555278602,77.57296676838308,Hookah Bar
Basavanagudi,12.9405997,77.5737633,Vaibhav Restaurant,12.93682616763877,77.5754390966951,Indian Restaurant
Basavanagudi,12.9405997,77.5737633,Netkallappa Circle,12.937044814121018,77.57154384206305,Plaza
Basavanagudi,12.9405997,77.5737633,Cafe Mondo,12.939682363892148,77.57759581928839,Café
Basavanagudi,12.9405997,77.5737633,Udupi Sri Krishna Bhavan,12.946095034787962,77.57052631690827,Indian Restaurant
Basavanagudi,12.9405997,77.5737633,Mysore Mylari Hotel,12.943658887919407,77.5714123142746,Indian Restaurant
Basavanagudi,12.9405997,77.5737633,Shiv Sagar,12.944307532099034,77.57273124448047,Indian Restaurant
Basavanagudi,12.9405997,77.5737633,Baisakhi,12.946152164857445,77.57022533506577,Indian Restaurant
Basavanagudi,12.9405997,77.5737633,Presto,12.937155771342617,77.57527707138578,Indian Restaurant
Basavanagudi,12.9405997,77.5737633,Thindi Katte,12.937157972239667,77.57539445936543,Indian Restaurant
Basavanagudi,12.9405997,77.5737633,Basavanagudi Union & Service Club,12.944567009293502,77.57360614196837,Athletics & Sports
Girinagar,12.9420948,77.5463577,Barista,12.943336934688098,77.55250151104914,Coffee Shop
Girinagar,12.9420948,77.5463577,Cafe Coffee Day,12.943156242129977,77.55242314093947,Café
Girinagar,12.9420948,77.5463577,Lemon Tea Adda,12.943639002777354,77.54352778190015,Smoke Shop
Girinagar,12.9420948,77.5463577,sri vasavi chats,12.941898345947266,77.54963684082031,Indian Restaurant
Girinagar,12.9420948,77.5463577,Avalahalli BDA park,12.942815111074806,77.54244730379878,Park
Girinagar,12.9420948,77.5463577,Aahar Utsav veg,12.937411322810728,77.54937786048372,Hotel
Girinagar,12.9420948,77.5463577,Aithal's Mithra Koota,12.94333,77.54065,Breakfast Spot
Girinagar,12.9420948,77.5463577,New Sagar Fast Food,12.939021068792043,77.55154967039009,Vegetarian / Vegan Restaurant
J. P. Nagar,12.9063433,77.5856825,S N Refreshments,12.9083716531078,77.58722416064232,Snack Place
J. P. Nagar,12.9063433,77.5856825,Subway,12.904060894268778,77.58568840262973,Sandwich Place
J. P. Nagar,12.9063433,77.5856825,Brewsky,12.906520949015652,77.58960361689267,Brewery
J. P. Nagar,12.9063433,77.5856825,Rangashankara,12.911471798108657,77.58699744484541,Performing Arts Venue
J. P. Nagar,12.9063433,77.5856825,Fujian on 24th,12.903671218217521,77.58586546078527,Chinese Restaurant
J. P. Nagar,12.9063433,77.5856825,The Egg Factory,12.906303157262725,77.59039115402068,Breakfast Spot
J. P. Nagar,12.9063433,77.5856825,The Pump House,12.906654113952998,77.58218444836054,Brewery
J. P. Nagar,12.9063433,77.5856825,Paradise,12.910401106721118,77.585888749444,Hyderabadi Restaurant
